datetime,cpu,mem
Fri Aug  2 09:14:27 GMT 2019,1.9,150243
Fri Aug  2 09:14:27 GMT 2019,1.9,150259
Fri Aug  2 09:14:27 GMT 2019,1.9,150263
Fri Aug  2 09:14:27 GMT 2019,1.9,150259
Fri Aug  2 09:14:28 GMT 2019,1.9,150259
Fri Aug  2 09:14:28 GMT 2019,1.9,150259
Fri Aug  2 09:14:28 GMT 2019,1.9,116359
Fri Aug  2 09:14:28 GMT 2019,1.9,116355
Fri Aug  2 09:14:29 GMT 2019,1.9,116227
Fri Aug  2 09:14:29 GMT 2019,1.9,116227
Fri Aug  2 09:14:29 GMT 2019,1.9,116227
Fri Aug  2 09:14:30 GMT 2019,1.9,116227
Fri Aug  2 09:14:30 GMT 2019,1.9,116227
Fri Aug  2 09:14:30 GMT 2019,1.9,116227
Fri Aug  2 09:14:30 GMT 2019,1.9,116227
Fri Aug  2 09:14:31 GMT 2019,1.9,116227
Fri Aug  2 09:14:31 GMT 2019,1.9,116227
Fri Aug  2 09:14:31 GMT 2019,1.9,116227
Fri Aug  2 09:14:32 GMT 2019,1.9,116199
Fri Aug  2 09:14:32 GMT 2019,1.9,116215
Fri Aug  2 09:14:32 GMT 2019,1.9,116219
Fri Aug  2 09:14:32 GMT 2019,1.9,116219
Fri Aug  2 09:14:33 GMT 2019,1.9,116219
Fri Aug  2 09:14:33 GMT 2019,1.9,116219
Fri Aug  2 09:14:33 GMT 2019,1.9,116231
Fri Aug  2 09:14:33 GMT 2019,1.9,149671
Fri Aug  2 09:14:34 GMT 2019,1.9,149759
Fri Aug  2 09:14:34 GMT 2019,1.9,149929
Fri Aug  2 09:14:34 GMT 2019,1.9,150223
Fri Aug  2 09:14:35 GMT 2019,1.9,150228
Fri Aug  2 09:14:35 GMT 2019,1.9,150228
Fri Aug  2 09:14:35 GMT 2019,1.9,150228
Fri Aug  2 09:14:35 GMT 2019,1.9,150232
Fri Aug  2 09:14:36 GMT 2019,1.9,153133
Fri Aug  2 09:14:36 GMT 2019,1.9,153555
Fri Aug  2 09:14:36 GMT 2019,1.9,161626
Fri Aug  2 09:14:36 GMT 2019,1.9,161574
Fri Aug  2 09:14:37 GMT 2019,1.9,161594
Fri Aug  2 09:14:37 GMT 2019,1.9,161598
Fri Aug  2 09:14:37 GMT 2019,1.9,161602
Fri Aug  2 09:14:38 GMT 2019,1.9,161602
Fri Aug  2 09:14:38 GMT 2019,1.9,161602
Fri Aug  2 09:14:38 GMT 2019,1.9,161602
Fri Aug  2 09:14:39 GMT 2019,1.9,161602
Fri Aug  2 09:14:39 GMT 2019,1.9,161602
Fri Aug  2 09:14:39 GMT 2019,1.9,161602
Fri Aug  2 09:14:39 GMT 2019,1.9,161602
Fri Aug  2 09:14:40 GMT 2019,1.9,161602
Fri Aug  2 09:14:40 GMT 2019,1.9,161606
Fri Aug  2 09:14:40 GMT 2019,1.9,161606
Fri Aug  2 09:14:41 GMT 2019,1.9,161606
Fri Aug  2 09:14:41 GMT 2019,1.9,161606
Fri Aug  2 09:14:41 GMT 2019,1.9,161606
Fri Aug  2 09:14:42 GMT 2019,1.9,161582
Fri Aug  2 09:14:42 GMT 2019,1.9,161598
Fri Aug  2 09:14:42 GMT 2019,1.9,161602
Fri Aug  2 09:14:43 GMT 2019,1.9,161606
Fri Aug  2 09:14:43 GMT 2019,1.9,161606
Fri Aug  2 09:14:43 GMT 2019,1.9,161606
Fri Aug  2 09:14:43 GMT 2019,1.9,161606
Fri Aug  2 09:14:44 GMT 2019,1.9,161606
Fri Aug  2 09:14:44 GMT 2019,1.9,161606
Fri Aug  2 09:14:44 GMT 2019,1.9,161614
Fri Aug  2 09:14:45 GMT 2019,1.9,161618
Fri Aug  2 09:14:45 GMT 2019,1.9,161614
Fri Aug  2 09:14:45 GMT 2019,1.9,161614
