datetime,cpu,mem
Fri Aug  2 14:18:51 GMT 2019,6,66969
Fri Aug  2 14:18:51 GMT 2019,6,66969
Fri Aug  2 14:18:51 GMT 2019,6,66969
Fri Aug  2 14:18:52 GMT 2019,6,66969
Fri Aug  2 14:18:52 GMT 2019,6,66969
Fri Aug  2 14:18:53 GMT 2019,6,66969
Fri Aug  2 14:18:53 GMT 2019,6,66953
Fri Aug  2 14:18:53 GMT 2019,6,66903
Fri Aug  2 14:18:54 GMT 2019,6,65711
Fri Aug  2 14:18:54 GMT 2019,6,65751
Fri Aug  2 14:18:54 GMT 2019,6,65759
Fri Aug  2 14:18:55 GMT 2019,6,65759
Fri Aug  2 14:18:55 GMT 2019,6,65763
Fri Aug  2 14:18:55 GMT 2019,6,65763
Fri Aug  2 14:18:56 GMT 2019,6,65759
Fri Aug  2 14:18:56 GMT 2019,6,65759
Fri Aug  2 14:18:57 GMT 2019,6,65759
Fri Aug  2 14:18:57 GMT 2019,6,65759
Fri Aug  2 14:18:57 GMT 2019,6,65759
Fri Aug  2 14:18:58 GMT 2019,6,65759
Fri Aug  2 14:18:58 GMT 2019,6,65707
Fri Aug  2 14:18:58 GMT 2019,6,65759
Fri Aug  2 14:18:59 GMT 2019,6,65763
Fri Aug  2 14:18:59 GMT 2019,6,65767
Fri Aug  2 14:19:00 GMT 2019,6,65771
Fri Aug  2 14:19:00 GMT 2019,6,65771
Fri Aug  2 14:19:00 GMT 2019,6,65771
Fri Aug  2 14:19:01 GMT 2019,6,65751
Fri Aug  2 14:19:01 GMT 2019,6,65703
Fri Aug  2 14:19:01 GMT 2019,6,65703
Fri Aug  2 14:19:02 GMT 2019,6,65703
Fri Aug  2 14:19:02 GMT 2019,6,65703
Fri Aug  2 14:19:02 GMT 2019,6,65703
Fri Aug  2 14:19:03 GMT 2019,6,65701
Fri Aug  2 14:19:03 GMT 2019,6,65636
Fri Aug  2 14:19:04 GMT 2019,6,65672
Fri Aug  2 14:19:04 GMT 2019,6,65676
Fri Aug  2 14:19:04 GMT 2019,6,65680
Fri Aug  2 14:19:05 GMT 2019,6,65684
Fri Aug  2 14:19:05 GMT 2019,6,65684
Fri Aug  2 14:19:05 GMT 2019,6,65684
Fri Aug  2 14:19:06 GMT 2019,6,65684
Fri Aug  2 14:19:06 GMT 2019,6,65684
Fri Aug  2 14:19:07 GMT 2019,6,65684
Fri Aug  2 14:19:07 GMT 2019,6,65684
Fri Aug  2 14:19:07 GMT 2019,6,65684
Fri Aug  2 14:19:08 GMT 2019,6,65684
Fri Aug  2 14:19:08 GMT 2019,6,65698
Fri Aug  2 14:19:08 GMT 2019,6,65646
Fri Aug  2 14:19:09 GMT 2019,6,65682
Fri Aug  2 14:19:09 GMT 2019,6,65686
Fri Aug  2 14:19:10 GMT 2019,6,65690
Fri Aug  2 14:19:10 GMT 2019,6,65690
Fri Aug  2 14:19:10 GMT 2019,6,65690
Fri Aug  2 14:19:11 GMT 2019,6,65690
Fri Aug  2 14:19:11 GMT 2019,6,65690
Fri Aug  2 14:19:12 GMT 2019,6,65690
Fri Aug  2 14:19:12 GMT 2019,6,65698
Fri Aug  2 14:19:12 GMT 2019,6,65698
Fri Aug  2 14:19:13 GMT 2019,6,65698
Fri Aug  2 14:19:13 GMT 2019,6,65694
Fri Aug  2 14:19:13 GMT 2019,6,65694
Fri Aug  2 14:19:14 GMT 2019,6,65670
Fri Aug  2 14:19:14 GMT 2019,6,65674
Fri Aug  2 14:19:14 GMT 2019,6,65678
Fri Aug  2 14:19:15 GMT 2019,6,65662
Fri Aug  2 14:19:15 GMT 2019,6,65658
Fri Aug  2 14:19:16 GMT 2019,6,65658
Fri Aug  2 14:19:16 GMT 2019,6,65658
Fri Aug  2 14:19:16 GMT 2019,6,65658
Fri Aug  2 14:19:17 GMT 2019,6,65658
Fri Aug  2 14:19:17 GMT 2019,6,65658
Fri Aug  2 14:19:17 GMT 2019,6,65658
Fri Aug  2 14:19:18 GMT 2019,6,65658
Fri Aug  2 14:19:18 GMT 2019,6,65670
Fri Aug  2 14:19:18 GMT 2019,6,65610
Fri Aug  2 14:19:19 GMT 2019,6,65646
Fri Aug  2 14:19:19 GMT 2019,6,65650
Fri Aug  2 14:19:20 GMT 2019,6,65654
Fri Aug  2 14:19:20 GMT 2019,6,65638
Fri Aug  2 14:19:20 GMT 2019,6,65638
Fri Aug  2 14:19:21 GMT 2019,6,65638
Fri Aug  2 14:19:21 GMT 2019,6,65638
Fri Aug  2 14:19:21 GMT 2019,6,65638
Fri Aug  2 14:19:22 GMT 2019,6,65638
Fri Aug  2 14:19:22 GMT 2019,6,65638
Fri Aug  2 14:19:22 GMT 2019,6,65614
Fri Aug  2 14:19:23 GMT 2019,6,65614
Fri Aug  2 14:19:23 GMT 2019,6,65614
Fri Aug  2 14:19:24 GMT 2019,6,65574
Fri Aug  2 14:19:24 GMT 2019,6,65613
Fri Aug  2 14:19:24 GMT 2019,6,65612
Fri Aug  2 14:19:25 GMT 2019,6,65616
Fri Aug  2 14:19:25 GMT 2019,6,65608
Fri Aug  2 14:19:25 GMT 2019,6,65608
Fri Aug  2 14:19:26 GMT 2019,6,65608
Fri Aug  2 14:19:26 GMT 2019,6,65608
Fri Aug  2 14:19:27 GMT 2019,6,65608
Fri Aug  2 14:19:27 GMT 2019,6,65608
Fri Aug  2 14:19:27 GMT 2019,6,65608
Fri Aug  2 14:19:28 GMT 2019,6,65608
Fri Aug  2 14:19:28 GMT 2019,6,65608
Fri Aug  2 14:19:28 GMT 2019,6,65608
Fri Aug  2 14:19:29 GMT 2019,6,65548
Fri Aug  2 14:19:29 GMT 2019,6,65581
Fri Aug  2 14:19:30 GMT 2019,6,65600
Fri Aug  2 14:19:30 GMT 2019,6,65604
Fri Aug  2 14:19:30 GMT 2019,6,65608
Fri Aug  2 14:19:31 GMT 2019,6,65608
Fri Aug  2 14:19:31 GMT 2019,6,65608
Fri Aug  2 14:19:32 GMT 2019,6,65608
Fri Aug  2 14:19:32 GMT 2019,6,65608
Fri Aug  2 14:19:32 GMT 2019,6,65608
Fri Aug  2 14:19:33 GMT 2019,6,65608
Fri Aug  2 14:19:33 GMT 2019,6,65608
Fri Aug  2 14:19:33 GMT 2019,6,65608
Fri Aug  2 14:19:34 GMT 2019,6,65608
Fri Aug  2 14:19:34 GMT 2019,6,65552
Fri Aug  2 14:19:35 GMT 2019,6,65588
Fri Aug  2 14:19:35 GMT 2019,6,65592
Fri Aug  2 14:19:35 GMT 2019,6,65596
Fri Aug  2 14:19:36 GMT 2019,6,65596
Fri Aug  2 14:19:36 GMT 2019,6,65596
Fri Aug  2 14:19:37 GMT 2019,6,65596
Fri Aug  2 14:19:37 GMT 2019,6,65596
Fri Aug  2 14:19:37 GMT 2019,6,65596
Fri Aug  2 14:19:38 GMT 2019,6,65596
Fri Aug  2 14:19:38 GMT 2019,6,65596
Fri Aug  2 14:19:38 GMT 2019,6,65596
Fri Aug  2 14:19:39 GMT 2019,6,65596
Fri Aug  2 14:19:39 GMT 2019,6,65548
Fri Aug  2 14:19:39 GMT 2019,6,65584
Fri Aug  2 14:19:40 GMT 2019,6,65588
Fri Aug  2 14:19:40 GMT 2019,6,65592
Fri Aug  2 14:19:41 GMT 2019,6,65596
Fri Aug  2 14:19:41 GMT 2019,6,65596
Fri Aug  2 14:19:41 GMT 2019,6,65596
Fri Aug  2 14:19:42 GMT 2019,6,65596
Fri Aug  2 14:19:42 GMT 2019,6,65596
Fri Aug  2 14:19:43 GMT 2019,6,65596
Fri Aug  2 14:19:43 GMT 2019,6,65580
Fri Aug  2 14:19:43 GMT 2019,6,65580
Fri Aug  2 14:19:44 GMT 2019,6,65580
Fri Aug  2 14:19:44 GMT 2019,6,65564
Fri Aug  2 14:19:45 GMT 2019,6,65568
Fri Aug  2 14:19:45 GMT 2019,6,65572
Fri Aug  2 14:19:45 GMT 2019,6,65576
Fri Aug  2 14:19:46 GMT 2019,6,65584
Fri Aug  2 14:19:46 GMT 2019,6,65584
Fri Aug  2 14:19:46 GMT 2019,6,65596
Fri Aug  2 14:19:47 GMT 2019,6,65596
Fri Aug  2 14:19:47 GMT 2019,6,65596
Fri Aug  2 14:19:48 GMT 2019,6,65596
Fri Aug  2 14:19:48 GMT 2019,6,65596
Fri Aug  2 14:19:48 GMT 2019,6,65596
Fri Aug  2 14:19:49 GMT 2019,6,65596
Fri Aug  2 14:19:49 GMT 2019,6,65596
Fri Aug  2 14:19:49 GMT 2019,6,65552
Fri Aug  2 14:19:50 GMT 2019,6,65588
Fri Aug  2 14:19:50 GMT 2019,6,65592
Fri Aug  2 14:19:51 GMT 2019,6,65596
Fri Aug  2 14:19:51 GMT 2019,6,65596
Fri Aug  2 14:19:51 GMT 2019,6,65596
Fri Aug  2 14:19:52 GMT 2019,6,65525
Fri Aug  2 14:19:52 GMT 2019,6,65525
Fri Aug  2 14:19:52 GMT 2019,6,65525
Fri Aug  2 14:19:53 GMT 2019,6,65525
Fri Aug  2 14:19:53 GMT 2019,6,65525
Fri Aug  2 14:19:54 GMT 2019,6,65525
Fri Aug  2 14:19:54 GMT 2019,6,65525
Fri Aug  2 14:19:54 GMT 2019,6,65501
Fri Aug  2 14:19:55 GMT 2019,6,65445
Fri Aug  2 14:19:55 GMT 2019,6,65481
Fri Aug  2 14:19:56 GMT 2019,6,65485
Fri Aug  2 14:19:56 GMT 2019,6,65489
Fri Aug  2 14:19:56 GMT 2019,6,65489
Fri Aug  2 14:19:57 GMT 2019,6,65487
Fri Aug  2 14:19:57 GMT 2019,6,65487
Fri Aug  2 14:19:57 GMT 2019,6,65487
Fri Aug  2 14:19:58 GMT 2019,6,65487
Fri Aug  2 14:19:58 GMT 2019,6,65487
Fri Aug  2 14:19:59 GMT 2019,6,65487
Fri Aug  2 14:19:59 GMT 2019,6,65487
Fri Aug  2 14:19:59 GMT 2019,6,65487
Fri Aug  2 14:20:00 GMT 2019,6,65439
